source_file,category,region,url,name_jp,name_en,place_id,lat,lng,google_maps_url,google_rating,google_reviews,business_status,hours_raw_count,has_hours_raw,parsed_weekday_days,hours_confidence,hours_today,hours_week,hours_policy_count,advisory_count,special_day_window_count,has_all_day_hours,has_overnight_hours,has_split_service,missing_place_id,missing_coordinates,missing_google_maps_url,missing_google_rating,missing_google_reviews,missing_business_status,missing_google_core,missing_hours_structural,hours_need_review,id,placeId,webapp_category,closure_state,webapp_hours_confidence,webapp_google_score,webapp_google_reviews,_merge,in_webapp
tabelog_Wagashi_WEST_2025.json,Wagashi,WEST,https://tabelog.com/osaka/A2701/A270203/27002721/,嶋屋 本店,Shima Ya Hon Ten,ChIJf6AaXu7dAGAReb_5mW3Z9ZI,34.6427526,135.512252,https://www.google.com/maps/place/?q=place_id:ChIJf6AaXu7dAGAReb_5mW3Z9ZI,4.2,186,,1,True,7,high,09:30-20:00,Mon-Sun 09:30-20:00,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,ChIJf6AaXu7dAGAReb_5mW3Z9ZI,ChIJf6AaXu7dAGAReb_5mW3Z9ZI,Wagashi,active,high,4.2,186,both,True
tabelog_Wagashi_EAST_2025.json,Wagashi,EAST,https://tabelog.com/aichi/A2301/A230105/23000980/,新雀 本店,Shin Suzume Hon Ten,ChIJq_E2bzN3A2ARjVVmwTeMh5E,35.1586631,136.9013665,https://www.google.com/maps/place/?q=place_id:ChIJq_E2bzN3A2ARjVVmwTeMh5E,3.5,620,,2,True,7,high,12:00-19:00,Mon-Sun 12:00-19:00,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,ChIJq_E2bzN3A2ARjVVmwTeMh5E,ChIJq_E2bzN3A2ARjVVmwTeMh5E,Wagashi,active,high,3.5,620,both,True
tabelog_Wagashi_EAST_2025.json,Wagashi,EAST,https://tabelog.com/nagano/A2004/A200404/20008514/,新鶴本店,Shintsuru Honten,ChIJKVW5yFFVHGAROgacQkQr9Wg,36.0755591,138.0904198,https://www.google.com/maps/place/?q=place_id:ChIJKVW5yFFVHGAROgacQkQr9Wg,4.4,530,,3,True,6,high,09:00-17:30,"Mon-Tue, Thu-Sun 09:00-17:30; Wed closed",0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,ChIJKVW5yFFVHGAROgacQkQr9Wg,ChIJKVW5yFFVHGAROgacQkQr9Wg,Wagashi,active,high,4.4,530,both,True
tabelog_Wagashi_TOKYO_2025.json,Wagashi,TOKYO,https://tabelog.com/tokyo/A1308/A130801/13002747/,塩野,Shiono,ChIJb7FpIoeLGGAR5u71Z8CBUzo,35.6729634,139.7384143,https://www.google.com/maps/place/?q=place_id:ChIJb7FpIoeLGGAR5u71Z8CBUzo,4.3,313,,3,True,6,high,10:00-18:00,Mon-Fri 10:00-18:00; Sat 10:00-17:00; Sun closed,0,0,1,False,False,False,False,False,False,False,False,True,False,False,False,ChIJb7FpIoeLGGAR5u71Z8CBUzo,ChIJb7FpIoeLGGAR5u71Z8CBUzo,Wagashi,active,high,4.3,313,both,True
tabelog_Wagashi_TOKYO_2025.json,Wagashi,TOKYO,https://tabelog.com/tokyo/A1307/A130702/13151089/,しろいくろ,Shiroi Kuro,ChIJy0tSmJ-LGGARSOpcjWfnPF0,35.6557963,139.734034,https://www.google.com/maps/place/?q=place_id:ChIJy0tSmJ-LGGARSOpcjWfnPF0,3.6,191,,2,True,7,high,10:00-18:00,Mon-Sun 10:00-18:00,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,ChIJy0tSmJ-LGGARSOpcjWfnPF0,ChIJy0tSmJ-LGGARSOpcjWfnPF0,Wagashi,active,high,3.6,191,both,True
tabelog_Wagashi_WEST_2025.json,Wagashi,WEST,https://tabelog.com/kyoto/A2601/A260503/26001672/,嘯月,Shogetsu,ChIJ7dktrgAIAWARrZWeyI2XJm8,35.0443853,135.752576,https://www.google.com/maps/place/?q=place_id:ChIJ7dktrgAIAWARrZWeyI2XJm8,4.6,219,,2,True,5,high,Closed,"Mon, Sun closed; Tue-Sat 09:00-17:00",0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,ChIJ7dktrgAIAWARrZWeyI2XJm8,ChIJ7dktrgAIAWARrZWeyI2XJm8,Wagashi,active,high,4.6,219,both,True
tabelog_Wagashi_EAST_2025.json,Wagashi,EAST,https://tabelog.com/gunma/A1004/A100401/10001197/,勝月堂,Shogetsu Do,ChIJi3yKfZ9jHmARanf0IwhVAzM,36.4961731,138.9159172,https://www.google.com/maps/place/?q=place_id:ChIJi3yKfZ9jHmARanf0IwhVAzM,4.1,499,,2,True,7,low,09:00-18:00,Mon-Sun 09:00-18:00,1,0,0,False,False,False,False,False,False,False,False,True,False,False,True,ChIJi3yKfZ9jHmARanf0IwhVAzM,ChIJi3yKfZ9jHmARanf0IwhVAzM,Wagashi,active,low,4.1,499,both,True
tabelog_Wagashi_EAST_2025.json,Wagashi,EAST,https://tabelog.com/gifu/A2103/A210303/21008077/,松月堂,Shogetsu Do,ChIJwauVvki0HGAR05b6KS-dA4I,35.4986127,137.5039799,https://www.google.com/maps/place/?q=place_id:ChIJwauVvki0HGAR05b6KS-dA4I,3.9,97,,1,True,7,high,09:00-18:00,Mon-Sun 09:00-18:00,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,ChIJwauVvki0HGAR05b6KS-dA4I,ChIJwauVvki0HGAR05b6KS-dA4I,Wagashi,active,high,3.9,97,both,True
tabelog_Wagashi_WEST_2025.json,Wagashi,WEST,https://tabelog.com/nagasaki/A4201/A420101/42000051/,匠寛堂,Shokan Do,ChIJK3bSOEdTFTURFoW5dM_yM_o,32.7474055,129.8799031,https://www.google.com/maps/place/?q=place_id:ChIJK3bSOEdTFTURFoW5dM_yM_o,4.3,293,,2,True,6,high,Closed,Mon closed; Tue-Sun 10:00-19:00,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,ChIJK3bSOEdTFTURFoW5dM_yM_o,ChIJK3bSOEdTFTURFoW5dM_yM_o,Wagashi,active,high,4.3,293,both,True
tabelog_Wagashi_WEST_2025.json,Wagashi,WEST,https://tabelog.com/osaka/A2706/A270602/27003885/,松竹堂 吹田山田本店,Shouchiku Dou Suita Yamada Honten,ChIJ7V27o1bjAGARI4Cn1Ky26wk,34.798793,135.528936,https://www.google.com/maps/place/?q=place_id:ChIJ7V27o1bjAGARI4Cn1Ky26wk,4.2,498,,2,True,6,high,10:00-18:00,"Mon-Tue, Thu-Sun 10:00-18:00; Wed closed",0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,ChIJ7V27o1bjAGARI4Cn1Ky26wk,ChIJ7V27o1bjAGARI4Cn1Ky26wk,Wagashi,active,high,4.2,498,both,True
